id,地址,總班次
10164,和平路,112
10164,重慶路,112
10164,忠孝路,112
10164,四川路,112
10164,館前東路,112
10164,實踐路,112
10164,民族路,112
10164,漢民路,112
10164,漢生東路,112
10164,明德路,112
10164,重慶路,112
10164,和平路,112
5415,明峰街,42
5415,康寧街,42
5415,東湖路,42
5415,三重路,42
5415,南港路,42
10164,和平路,112
10164,信義路,112
10164,青雲路,112
10164,立德路,112
10164,明德路,112
10164,青雲路,112
10164,石門路,112
16113,龍泉街,90
16113,英士路,90
16113,新海路,90
16113,長江路,90
16113,和平西路,90
16113,康定路,90
16113,漢口街,90
16113,中華路,90
5415,南港路,42
16405,中正路,99
10492,中正路,56
16463,文化路,56
16464,懷德街,108
10164,重慶路,112
16466,建一路,124
16466,建一路,124
16466,橋和路,124
16466,橋和路,124
16466,仁愛路,124
16466,仁愛路,124
16466,豫溪街,124
16466,豫溪街,124
16466,國中路,124
16466,國中路,124
16466,福和路,124
16466,福和路,124
16466,永和路,124
16466,永和路,124
16466,仁愛路,124
16466,仁愛路,124
16466,莊敬路,124
16466,莊敬路,124
16466,橋和路,124
16466,橋和路,124
10164,文化路,112
10164,漢生東路,112
10164,漢民路,112
10164,民族路,112
10164,中山路,112
10164,四川路,112
10164,忠孝路,112
11244,正義北路,90
11244,康定路,90
10162,信義路,99
10162,文化路,99
5415,大同路,42
5416,茄冬路,15
10162,漢生東路,99
10162,信義路,99
16113,長江路,90
10163,青雲路,99
10325,中正路,80
10325,敦化南路,80
10325,三民路,80
10325,玫瑰路,80
10325,安康路,80
10329,安康路,90
16685,文化路,32
5416,南港路,15
10143,忠孝東路,156
10148,中山路,80
10151,大觀路,75
5416,忠孝東路,15
11244,正義北路,90
10492,成泰路,56
10731,景平路,44
10731,景平路,44
10731,木新路,44
10731,木新路,44
16123,富山街,115
16123,三民路,115
16733,汐萬路,5
16733,汐萬路,5
10492,重新路,56
16733,汐萬路,5
16733,汐萬路,5
10148,大觀路,80
16733,汐萬路,5
16733,汐萬路,5
10148,大觀路,80
10148,中山路,80
10148,中正一路,80
10148,復興路,80
10151,大觀路,75
10325,安康路,80
10281,中正路,150
10731,中正路,44
10731,中正路,44
10731,寶橋路,44
10731,寶橋路,44
10732,仁愛路,46
10732,仁愛路,46
10151,和平西路,75
10453,工商路,120
16123,中華路,115
16123,八德路,115
16123,民大道二段與民生街,115
16123,政府西側門外(新府路,115
16123,中山路,115
16123,館前東路,115
16123,實踐路,115
16123,福德二路,115
16123,德光路,115
16123,莒光路,115
16123,民德路,115
16123,廣權路,115
10151,文化路,75
10151,中山路,75
10151,保安街,75
10151,三俊街,75
10161,連城路,58
10162,和平西路,99
10162,文化路,99
10163,四川路,99
10164,文化路,112
10171,員山路,6
16552,香蘭街,16
16552,香蘭街,16
16552,福連街,16
16552,福連街,16
16552,香蘭街路,16
16552,香蘭街路,16
16552,香蘭街,16
16552,香蘭街,16
16552,香蘭街路,16
16552,香蘭街路,16
16552,香蘭街,16
16552,香蘭街,16
16552,福連街,16
16552,福連街,16
16552,香蘭街,16
16552,香蘭街,16
17992,中正北路,2
17992,中正北路,2
17992,力行路,2
17992,力行路,2
17992,三和路,2
17992,三和路,2
17992,瑞光路,2
17992,瑞光路,2
17992,三和路,2
17992,三和路,2
10163,青雲路,99
10732,興隆路,46
10732,興隆路,46
10731,寶橋中興路,44
10731,寶橋中興路,44
10731,景平路,44
10731,景平路,44
15638,中興路,23
15638,工建路,23
15638,樟樹二路,23
15638,樟樹路,23
15638,康寧街,23
10171,萬大路,6
10171,員山路,6
10172,重慶南路,48
10172,重慶南路,48
10172,連城路,48
10172,連城路,48
10173,景安路,99
10195,四川路,74
10195,桂林路,74
10195,四川路,74
10195,中正路,74
10196,介壽路,130
10196,金城路,130
10196,連城路,130
17992,力行路,2
17992,力行路,2
10281,新樹路,150
17011,康寧街,99
17011,康寧街,99
18318,泰山路,15
17992,中正北路,2
17992,中正北路,2
10732,辛亥路,46
10732,辛亥路,46
10195,大義路,74
16557,學苑街,10
16557,學苑街,10
16557,學苑街,10
16557,學苑街,10
10772,興南路,43
10732,成功路,46
10732,成功路,46
10281,中正路,150
10151,西門街,75
10453,民義路,120
15181,安和路,99
10329,中正路,90
15717,敦化北路,61
15717,八德路,61
15717,敦化南路,61
10143,安康路,156
10172,連城路,48
10172,連城路,48
15717,敦化南路,61
15717,基隆路,61
15717,安和路,61
15717,安康路,61
10325,安康路,80
16629,中正東路,8
10325,安康路,80
10491,中正路,58
10491,中正路上近登龍街,58
10329,安康路,90
10329,敦化北路,90
10329,安康路,90
10173,福和路,99
10163,中山路,99
10143,寶橋路,156
10163,和平西路,99
10475,中正路,53
15717,安康路,61
10116,圓通路,6
10453,中興路,120
16123,廣權路,115
16123,民德路,115
16123,莒光路,115
16123,德光路,115
16123,福德二路,115
16123,實踐路,115
16123,中山路,115
16123,政府西側門對面(新府路,115
16123,民大道二段與觀光街口編號201280路,115
16123,民大道二段與觀光街,115
16123,民大道二段與民生路,115
16123,富山街,115
10116,興南路,6
16609,民安東路,30
18318,泰林路,15
10143,安康路,156
5415,大同路,42
10173,文化路,99
10173,成功路,99
10474,中正路,52
10474,中正路上近登龍街,52
10143,木柵路,156
16466,建一路,124
16466,建一路,124
17311,中華路,99
17311,裕民路,99
16695,中央北路,6
16692,博愛路,76
16583,仁愛街,200
16583,仁愛街,200
16583,仁愛街,200
16695,大業路,6
16695,中央北路,6
16689,復興路,70
16691,民族路,104
16691,民族路,104
16635,仁愛路,180
16635,仁愛路,180
16635,仁愛路,180
16692,明德路,76
16693,三民路,30
16693,凌雲路,30
16497,新民街,28
16695,中正東路,6
16691,景安路,104
16691,景安路,104
16691,景平路,104
16691,景平路,104
16694,北門街,100
16695,淡金路,6
16694,中山路,100
10784,民權路,99
10784,民權路,99
16686,中正路,58
16686,中正路,58
16686,保安街,58
16686,保安街,58
16686,保安路,58
16686,保安路,58
16686,保安街,58
16686,保安街,58
16686,中山路,58
16686,中山路,58
10475,新北市新莊區中正路,53
10511,中正路,36
10511,民族西路,36
16461,中央路,60
16461,中央路,60
16461,中央路,60
16461,中央路,60
16688,崁頂三路,24
16688,崁頂三路,24
16688,崁頂三路,24
16688,中山北路,24
16688,中山北路,24
16688,中山北路,24
16688,淡金路,24
16688,淡金路,24
16688,淡金路,24
16688,淡金路忠愛街,24
16688,淡金路忠愛街,24
16688,淡金路忠愛街,24
16688,淡金路,24
16688,淡金路,24
16688,淡金路,24
16688,中正東路,24
16688,中正東路,24
16688,中正東路,24
16688,民權路,24
16688,民權路,24
16688,民權路,24
16688,大度路,24
16688,大度路,24
16688,大度路,24
16688,立德路,24
16688,立德路,24
16688,立德路,24
16606,學成路,70
16606,大成路,70
16606,學勤路,70
16606,復興路,70
16431,新市二路,110
16431,新市二路,110
16431,新市二路,110
16431,新市二路,110
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
16573,樹新路,18
17425,康寧街,99
16688,大度路,24
16688,大度路,24
16688,大度路,24
16688,民權路,24
16688,民權路,24
16688,民權路,24
16602,溪東路,56
16602,橫溪路,56
16602,介壽路,56
16602,中央路,56
16686,中正路,58
16686,中正路,58
16694,文化二路,100
16693,三和路,30
16590,北宜路,12
16590,北宜路,12
10511,中正路,36
10475,中正路,53
10475,重新路,53
10475,中正路,53
16258,木柵路,40
16258,木新路,40
16258,寶橋路,40
16258,木新路,40
16258,木柵路,40
10173,興南路,99
10329,中正路,90
10424,林森北路,112
16693,三和路,30
16602,中央路,56
16861,仁愛路,99
16861,仁愛路,99
10731,永貞路,44
10731,永貞路,44
10731,得和路,44
10731,得和路,44
10511,重新路,36
16688,中正東路,24
16688,中正東路,24
16688,中正東路,24
18118,竹林路,92
18118,路,92
17668,公所路,100
17668,公所路,100
17668,中央路,100
17668,中央路,100
17668,五工六路,100
17668,五工六路,100
17668,五權路,100
17668,五權路,100
17668,五工路,100
17668,五工路,100
15638,成功路,23
10492,明志路,56
10492,中正路,56
10731,興隆路,44
10731,興隆路,44
10474,萬壽路,52
10474,重新路,52
15638,伯爵街,23
15638,康寧街,23
16656,安康路,3
10453,中正北路,120
10453,公園路,120
10453,公園路與常德街,120
10753,木柵路,9
16656,民族路,3
10143,安康路,156
10143,北新路,156
10143,安康路,156
10162,重慶路,99
10732,寶橋路,46
10732,寶橋路,46
10732,成功路,46
10732,成功路,46
10732,景平路,46
10732,景平路,46
10732,中正路,46
10732,中正路,46
5413,明峰街,25
5415,大同路,42
10116,中正路,6
10116,漢口街,6
10116,和平西路,6
15717,安康路,61
15717,敦化南路,61
15717,安康路,61
10753,木柵路,9
10116,中正路,6
16113,中正路,90
16123,莒光路,115
10281,龍安路,150
16668,集賢路,144
10195,桂林路,74
15181,安康路,99
15181,中正路,99
15181,金山南路,99
15181,中正路,99
15181,安和路,99
15181,安康路,99
16431,義山路,110
16431,義山路,110
16431,義山路,110
16431,義山路,110
16431,沙崙路,110
16431,沙崙路,110
16431,沙崙路,110
16431,沙崙路,110
10195,中央路,74
5416,八德路,15
5416,大同路,15
10164,忠孝路,112
10164,民族路,112
10164,青雲路,112
17311,連城路,99
17311,中正路,99
17311,錦和路,99
17311,圓通路,99
17311,中正路,99
17311,連城路,99
17311,金城路,99
17311,延和路,99
17311,立德路,99
17311,明德路,99
17311,清水路,99
17311,裕民路,99
17311,中央路,99
17311,中華路,99
16515,明志路,80
16610,北新路,64
16610,北宜路,64
16611,華潭路,119
16611,華潭街,119
16611,華潭路,119
16611,華城路,119
16693,三和路,30
16603,文化二路,200
16603,中山路,200
16603,中山路、昌平街,200
16603,思源路,200
16258,北深路,40
16258,文山路,40
16609,民安東路,30
16609,中正路,30
16602,忠義路,56
16602,中央路,56
16602,介壽路,56
16753,深澳坑路,120
16578,淡金路,6
16578,淡金路,6
16578,公埔子陳厝路,6
16578,公埔子陳厝路,6
16753,明燈路,120
16753,汽車路,120
17700,柑園街,99
16581,清水路,146
16611,安康路,119
16611, 北新路,119
16611,北新路,119
16611,光明街,119
16611,北新路,119
16611,中正路,119
16479,民安西路,170
16603,思源路,200
16603,中正路,200
16603,思源路,200
16603,民生路,200
16603,文化路,200
16603,府中路,200
16603,文化路,200
16603,民生路,200
16602,介壽路,56
16602,橫溪路,56
16602,溪東路,56
16258,木柵路,40
16660,淡海路,2
16755,汽車路,120
16755,明燈路,120
16571,中正路,6
16571,重新路,6
16584,重新路,15
17013,大同路,99
17013,大同路,99
16748,九芎街,94
16642,明燈路,46
16642,明燈路,46
16642,明燈路,46
16642,明燈路,46
17940,安祥路,78
17835,思源路,2
17835,民生路,2
17835,文化路,2
17835,府中路,2
16486,民安西路,99
16515,民安西路,80
17304,裕民路,39
17304,八德街,39
16590,北宜路,12
16590,北宜路,12
16513,文化路,34
16513,民生街,34
16513,三樹路,34
17537,忠四街與文化路,16
17537,忠四街與文化路,16
17537,忠四街與文化路,16
17537,忠四街與文化路,16
17537,忠四街,16
17537,忠四街,16
17537,忠四街,16
17537,忠四街,16
16691,寶橋路,104
16691,寶橋路,104
10196,學成路,130
10196,中華路,130
16599,重慶路,48
16599,國慶路,48
16732,大度路,108
16732,大度路,108
17838,中山北路,55
17838,新春路,55
17838,新春街,55
16513,三樹路,34
16513,大學路,34
16513,學勤路,34
16513,佳園路,34
16513,柑園街,34
16538,中山路,3
16538,中山路,3
16538,中山北路,3
16538,中山北路,3
16602,中央路,56
16663,三樹路,56
16663,佳園路,56
16663,柑園街,56
16599,重慶路,48
16599,和平路,48
16599,信義路,48
17545,中山路,2
17545,中山路,2
17545,中山路,2
16601,金城路,64
16601,千歲路,64
16601,金城路,64
17545,中山路,2
17545,中山路,2
17545,中山路,2
16515,明志路,80
16611,中正路,119
16611,景平路,119
16611,安平路,119
16611,景平路,119
16611,泰和街,119
16611,中和路,119
16611,景安路,119
16663,自由街,56
16663,中興路,56
16663,中山路,56
16663,亞洲路,56
16663,中華路,56
16663,中央路,56
16663,中華路,56
16663,亞洲路,56
16663,中山路,56
16601,永豐路,64
16602,竹崙路,56
16602,成福路,56
16602,溪東路,56
16731,重陽路,65
16739,基金一路,8
16739,基金一路,8
10151,樹新路,75
17625,橫窠雅路,22
16560,三樹路,220
17625,泰林路,22
17013,新台五路,99
17013,新台五路,99
16560,三樹路,220
16581,景平路,146
16611,景安路,119
16611,景平路,119
16611,復興路,119
16611,中正路,119
10164,文化路,112
16423,文化路,99
16610,央北二路,64
16610,溪園路,64
16614,文化路,99
17524,復興路,60
17524,復興路,60
17524,復興路,60
17524,復興路,60
17719,復興路,2
16731,忠孝東路,65
16490,思源路,73
16490,五權三路,73
16490,五工路,73
16490,思源路,73
16490,中原路,73
16731,重陽路,65
10196,介壽路,130
10196,金城路,130
17940,安祥路,78
17940,建業路,78
17940,安康路,78
16849,登林路,20
16849,登林路,20
17940,安祥路,78
16607,復興路,24
16607,民生街,24
16607,三樹路,24
16513,佳園路,34
16513,中山路,34
16513,中山路三段+中州街,34
16513,中山路,34
16513,樹新路,34
16592,五工路,48
17545,中山路,2
17545,中山路,2
17545,中山路,2
17545,龍米路,2
17545,龍米路,2
17545,龍米路,2
17545,忠四街與文化路,2
17545,忠四街與文化路,2
17545,忠四街與文化路,2
17545,忠四街,2
17545,忠四街,2
17545,忠四街,2
17545,中山路,2
17545,中山路,2
17545,中山路,2
17838,新春街,55
17838,新民街,55
17838,新生街,55
17838,文化路,55
17838,中山路,55
17838,中正東路,55
17838,中山路,55
17838,文化路,55
17838,新生街,55
17838,新民街,55
17838,新春街,55
17838,中山北路,55
17838,濱海路,55
17838,義山路,55
16513,新樹路,34
16513,中正路,34
16513,中正路上近登龍街,34
16513,中正路,34
17545,三信路,2
17545,三信路,2
17545,三信路,2
17545,五華街,2
17545,五華街,2
17545,五華街,2
17545,集賢路,2
17545,集賢路,2
17545,集賢路,2
17545,中山ㄧ路,2
17545,中山ㄧ路,2
17545,中山ㄧ路,2
17545,中山二路,2
17545,中山二路,2
17545,中山二路,2
17545,和平路,2
17545,和平路,2
17545,和平路,2
17545,長榮路,2
17545,長榮路,2
17545,長榮路,2
17545,中原路,2
17545,中原路,2
17545,中原路,2
17545,商港路,2
17545,商港路,2
17545,商港路,2
17545,中山路,2
17545,中山路,2
17545,中山路,2
16601,永豐路,64
16601,明德路,64
16601,金城路,64
17510,後洲路,110
17510,後洲路,110
16497,中正東路,28
16695,中正東路,6
17510,後洲路,110
17510,後洲路,110
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
16431,後洲路,110
17310,淡金路,6
17310,淡金路,6
17310,淡金路忠愛街,6
17310,淡金路忠愛街,6
17310,淡金路,6
17310,淡金路,6
16745,中山路,99
16467,南雅南路,2
11244,仁義街,90
11244,河邊北街,90
11244,仁義街,90
16518,中平路,30
16518,中平路,30
16490,榮華路,73
16490,中原路,73
16490,思源路,73
17310,淡金路,6
17310,淡金路,6
16602,成福路,56
16602,竹崙路,56
16603,文化北路,200
16603,忠孝路,200
16603,文化三路,200
16603,中山路,200
17310,淡金路,6
17310,淡金路,6
17311,中華路,99
17311,裕民路,99
17311,清水路,99
17311,延吉街,99
17311,立德路,99
17311,延和路,99
17311,金城路,99
17311,連城路,99
16603,思源路,200
16603,中山高速公路,200
16603,粉寮路,200
16603,仁愛路,200
16603,竹林路,200
16603,文化一路,200
16603,仁愛路,200
16603,文化二路,200
17546,文化三路,99
17546,文化三路,99
16800,仁愛路,99
16800,仁愛路,99
16802,文化一路,99
16802,文化一路,99
16802,中華路,99
16802,中華路,99
17700,佳園路,99
16599,信義路,48
16599,國慶路,48
16599,和平路,48
16599,重慶路,48
16599,文化路,48
16599,漢生東路,48
16599,國光路,48
16599,中正路,48
16599,公館街,48
16599,英士路,48
16599,新海路,48
16599,漢生西路,48
16599,漢生東路,48
16599,中山路,48
17546,文化二路,99
17546,文化二路,99
17546,中山路,99
17546,中山路,99
16258,北深路,40
17546,民權路,99
17546,民權路,99
17546,文化三路,99
17546,文化三路,99
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,三民路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17532,中正路,98
17791,五工路,12
16393,杭州南路,126
16393,羅斯福路,126
16393,新烏路,126
